route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
BRCA-1875,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-1898,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-1992,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-1993,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-1994,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-1995,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-2050,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-2051,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-2052,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-2053,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-2065,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-2066,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCA-2072,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
BRCL-1872,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-1873,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-1875,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-1898,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-1992,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-1993,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-1994,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-1995,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-2050,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-2051,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-2065,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-2066,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-2070,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-2071,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRCL-2072,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
BRDB-1872,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
BRDB-1873,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
BRDB-1875,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
BRDB-1992,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
BRDB-1993,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
BRDB-1994,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
BRDB-2050,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
BRDB-2051,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
BRDB-2052,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
BRDB-2065,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
BRDB-2072,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
BRFG-1872,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-1873,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-1875,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-1898,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-1992,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-1993,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-1994,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-1995,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-2050,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-2051,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-2052,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-2053,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-2065,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-2066,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-2070,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-2071,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRFG-2072,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
BRGY-1872,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-1873,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-1875,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-1898,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-1992,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-1993,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-1994,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-1995,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-2050,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-2051,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-2052,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-2053,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-2065,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-2066,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRGY-2072,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRIP-1872,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-1873,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-1875,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-1898,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-1992,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-1993,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-1994,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-1995,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-2050,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-2051,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-2052,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-2053,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-2065,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-2066,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-2070,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-2071,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRIP-2072,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRNA-1872,BRNA,"Brisbane City - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRNA-1873,BRNA,"Brisbane City - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRNA-1992,BRNA,"Brisbane City - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRNA-1993,BRNA,"Brisbane City - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
BRNA-2050,BRNA,"Brisbane City - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
